Title,Skills,Url
Immunology: Immune Failures and Cancer Immunology,"['Tumour immunity', 'Autoimmunity', 'Immunology', 'Infectious Diseases']",https://www.coursera.org/learn/immunology-immune-failures-and-cancer-immunology
The Manager's Toolkit: A Practical Guide to Managing People at Work,"['Decision-Making', 'Leadership', 'Management', 'Performance Management']",https://www.coursera.org/learn/people-management
Anti-Racism II,"['History of Race and Racism', 'anti-racism', 'Intersectionality', 'Thinking about Race and Racism', 'Dialogue']",https://www.coursera.org/learn/antiracism-2
AI for Business: Generation & Prediction,"['Restate the evolution of AI.', 'Analyze the ethical implications of AI in business.', 'Effectively evaluate AI applications in business.']",https://www.coursera.org/learn/ai-for-business-generation-and-prediction
"C++ For C Programmers, Part A","['Graph Theory', 'C++11', 'C++', 'Graph Algorithms']",https://www.coursera.org/learn/c-plus-plus-a
Microsoft Copilot for Data Science Specialization,"['AI for Data Science', 'AI integration', 'AI output evaluation', 'Data Privacy', 'Data Science', 'Ethical AI use', 'Critical Thinking']",https://www.coursera.org/specializations/microsoft-copilot-for-data-science
Fundamentals of Data Governance,"['Data Quality Management', 'Data Security', 'Data Governance Implementation', 'Developing Data Governance Framework', 'Cloud-Based Data Governance']",https://www.coursera.org/learn/fundamentals-of-data-governance
Linux Embedded System Topics and Projects,"['Embedded Systems', 'Agile Software Development', 'Linux']",https://www.coursera.org/learn/linux-embedded-systems-topics-projects
People and Soft Skills Assessment,"['People Skills', 'Professional Development', 'Soft skills', 'Effective Communication', 'Social Skills']",https://www.coursera.org/learn/people-soft-skills-assessment
Human Resources Analytics,"['Data Analysis', 'HR Lifecycle', 'Strategic Mindset', 'Human Resources Best Practices']",https://www.coursera.org/learn/human-resources-analytics
Anatomy & Physiology: Exchange and Energy,"['Anatomical Terminology', 'Physiological Processes', 'Organ Systems', 'Clinical Relevance', 'Research and Information Literacy']",https://www.coursera.org/learn/anatomy-physiology-exchange-energy
High-Impact Business Writing,"['Email Writing', 'Proofreading', 'Communication', 'Business Writing', 'Writing']",https://www.coursera.org/learn/business-writing
Strategic Self-Marketing and Personal Branding,"['Self-Assessment', 'Personal Branding', 'Skills Management', 'Generative AI awareness', 'Self-marketing']",https://www.coursera.org/learn/self-marketing
Intro to Personal Training: A Career Starter Course Specialization,"['Fitness Career', 'Personal Training', 'Fitness Education', 'Fitness Coaching', 'Fitness Program', 'Fitness Career', 'Personal Training', 'Fitness Education', 'Fitness Coaching', 'Fitness Program']",https://www.coursera.org/specializations/intro-to-personal-training
Learn to Teach Java: Inheritance and Recursion,"['Recursion', 'Computer Programming', 'Java', 'APCS A', 'Inheritance']",https://www.coursera.org/learn/teach-java-inheritance-recursion
Data Governance with Databricks,"['Data Security', 'Governance Workflows', 'Data Governance Principles', 'Data Management', 'Databricks']",https://www.coursera.org/learn/data-governance-databricks
Data Warehousing Capstone Project,"['Extraction, Transformation And Loading (ETL)', 'Data Warehousing', 'OLTP Databases', 'Relational Database', 'Data Pipelines']",https://www.coursera.org/learn/data-warehousing-capstone-project
"Agroforestry V: Ecosystem Services, Food and Sustainability","['Biology', 'Forestry', 'Agronomy', 'Ecology', 'Horticulture']",https://www.coursera.org/learn/agroforestry5
Stress First Aid for Healthcare Workers: A Peer Support Tool,"['Peer Support', 'Stress Management', 'stress first aid', 'Positive Psychology', 'mental illness prevention']",https://www.coursera.org/learn/stress-first-aid-healthcare
Details of ITIL V4 Four Dimensions of Service Management,"['ITIL Service Management', 'ITIL V4 Four Dimensions of Service Management', 'ITIL']",https://www.coursera.org/learn/itil-course-2
Science Communication: Communicating Trustworthy Information in the Digital World,"['Communication Skills', 'Media Literacy', 'Science Communication', 'Science Journalism']",https://www.coursera.org/learn/communicating-trustworthy-information-in-the-digital-world
Backend Development and API Creation,"['MongoDB', 'Express API', 'JWT Authentication', 'RESTful API', 'Node.js']",https://www.coursera.org/learn/packt-backend-development-and-api-creation-w2u4y
3D Modeling for 3D Printing and Laser Cutting on Fusion 360,"['3D printing', '3D laser cutting', '3D Modeling', '3D Printing', 'Fusion 360', '3D modeling', 'parametric product modeling']",https://www.coursera.org/learn/packt-3d-modeling-for-3d-printing-and-laser-cutting-on-fusion-360-n8yrm
ASME B31 Series and Pipeline Construction,"['Knowledge of Fluid Mechanics, Strength of materials', 'Graduate students of Mechanical / Chemical / Petro-Chemical/ Instrumentation']",https://www.coursera.org/learn/asme-b31-series-and-pipeline-construction
Computer Vision Basics,"['Computer Vision', 'Computer Programming', 'Matlab']",https://www.coursera.org/learn/computer-vision-basics
Applying Machine Learning to your Data with Google Cloud,"['Bigquery', 'Machine Learning', 'Google Cloud Platform', 'Cloud Computing']",https://www.coursera.org/learn/data-insights-gcp-apply-ml
Understanding & Preventing Workplace Sexual Harassment,"['conflict resolution', 'Communication Skills', 'Empathy and sensitivity', 'Recognition and awareness', 'Resilience and Accountability']",https://www.coursera.org/learn/understanding-and-preventing-workplace-sexual-harassment
Teamwork Skills: Communicating Effectively in Groups,"['Communication', 'diversity', 'technology', 'Conflict Management', 'teamwork']",https://www.coursera.org/learn/teamwork-skills-effective-communication
Circular Economy - Sustainable Materials Management,"['Environmental Policy', 'Policy Analysis', 'Business Model', 'Business Analysis', 'Material Design']",https://www.coursera.org/learn/circular-economy
Population Health: Fundamentals of Population Health Management,"['Epidemiology', 'knowledge of value-driven health care perspectives', 'essentials of Population Health Management', 'program methodology', 'population health data analytics']",https://www.coursera.org/learn/fundamentals-population-health-management
Primary and Secondary Batteries,"['battery management systems', 'battery charging', 'Electric Vehicles', 'battery types']",https://www.coursera.org/learn/primary-and-secondary-batteries
Managing Network Security,"['Wireless Security', 'Intrusion Detection System', 'Firewall (Computing)', 'Computer Network']",https://www.coursera.org/learn/managing-network-cybersecurity
Positioning: What you need for a successful Marketing Strategy,"['Market Segmentation', 'Marketing Process', 'Positioning (Marketing)', 'Value Proposition']",https://www.coursera.org/learn/positioning
"Utilities, Safety & Environmental Care in Oil & Gas Industry","['Flare and Vent Systems', 'Relief Valves and relief systems', 'Environmental Concerns, Energy Efficiency and Sustainability', 'Waste and Water Management', 'Power Generation and Distribution']",https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Team Software Engineering with AI,"['Debugging dependency conflicts using LLMs', 'Writing comprehensive software tests with LLMs', 'Generating clear, effective documentation with the help of LLMs']",https://www.coursera.org/learn/team-software-engineering-with-ai
Database systems Specialization,"['Business Intelligence', 'Data Warehousing', 'Database (DBMS)', 'NoSQL', 'Business Intelligence', 'Data Warehousing', 'Database (DBMS)', 'NoSQL']",https://www.coursera.org/specializations/database-systems
Process Groups and Processes in Project Management,"['Stakeholder Management', 'Communication Planning', 'Project Management', 'Team Management', 'Risk Identification']",https://www.coursera.org/learn/process-groups-and-processes-in-project-management
Generative Pre-trained Transformers (GPT),"['Natural Language Processing', 'Large Language Models', 'Language Modelling']",https://www.coursera.org/learn/chatgpt
Reclaiming the Street for Livable Urban Spaces,"['Urban Planning', 'Citizen Activism', 'Tactical Urbanism', 'Transition Management', 'Street Experiments']",https://www.coursera.org/learn/reclaiming-the-street
Business Strategy in Practice (Project-centered Course),"['Strategic Analysis', 'Strategic Management', 'Business Strategy', 'Competitiveness']",https://www.coursera.org/learn/uva-darden-business-strategy-capstone
Healthcare Analytics Essentials,"['Data Analysis', 'Strategic Thinking', 'data-informed decision making', 'Data Management', 'Systems Thinking']",https://www.coursera.org/learn/healthcare-analytics-essentials
Meta Data Analyst Professional Certificate,"['SQL', 'Pandas', 'Generative AI in Data Analytics', 'Data Analysis', 'Python Programming']",https://www.coursera.org/professional-certificates/meta-data-analyst
TOGAF 10 Foundation,"['TOGAF 10', 'TOGAF Foundation', 'The Open Group Architecture Framework (TOGAF)']",https://www.coursera.org/learn/togaf-10-foundation
Programming in C,"['Recursive Function', 'C Syntax', 'Flow Syntax']",https://www.coursera.org/learn/programming-c
Delivering Quality Work with Agility,"['Communication', 'Soft skills', 'Agility', 'Quality', 'Time management']",https://www.coursera.org/learn/delivering-quality-work-with-agility
Introduction to Public Relations and the Media Specialization,"['Press Release', 'Public Relations', 'Branding', 'Influencers']",https://www.coursera.org/specializations/introduction-to-public-relations-and-the-media
Learn Automation Testing with Java and Selenium Webdriver Specialization,"['Java, Selenium Webdriver', 'Automation Testing', 'Eclipse IDE', 'Java methods', 'Cross Browser Automation Testing', 'Java, Selenium Webdriver', 'Automation Testing', 'Eclipse IDE', 'Java methods', 'Cross Browser Automation Testing']",https://www.coursera.org/specializations/packt-learn-automation-testing-with-java-and-selenium-webdriver
Introduction to Cosmetic Science and Ingredients Specialization,"['Skin Care Science', 'New approach methodologies', 'Cosmetics', 'Cosmetic Sciences']",https://www.coursera.org/specializations/introduction-to-cosmetic-science
Mastering Excel Essentials to Enhance Business Value,"['Analytics', 'Microsoft Excel', 'Decision Model', 'Spreadsheet modeling', 'Advanced Excel Functionality']",https://www.coursera.org/learn/illinois-tech-mastering-excel-essentials-to-enhance-business-value
Fundamentals of Technology Sales,"['Sales Strategy', 'Sales Presentation', 'Sales Management', 'Sales', 'Sales Development']",https://www.coursera.org/learn/fundamentals-of-technology-sales
Designing the Organization,"['Organization Design', 'Strategic Management', 'Organizational Structure', 'Organizational Theories']",https://www.coursera.org/learn/designing-organization
"Algorithms for Searching, Sorting, and Indexing","['Algorithm Design', 'Python Programming', 'Data Structure Design', 'Hashtables', 'Analysis of Algorithms']",https://www.coursera.org/learn/algorithms-searching-sorting-indexing
"Data – What It Is, What We Can Do With It","['Basic Descriptive Statistics', 'Causal Inference', 'Data Visualization', 'Empirical Evidence', 'Cross-Sectional Analysis']",https://www.coursera.org/learn/data-what-it-is-what-can-we-do-with-it
Mathematics and Democracy Teach Out,"['Democracy Building', 'General Mathematics', 'Probability Theories', 'Critical Thinking']",https://www.coursera.org/learn/mathematics-and-democracy
Principles of Leadership: Leading Technical Organizations Specialization,"['Relationship-Building', 'Leadership', 'Value Proposition', 'Organizational Culture', 'High-Performance Teams']",https://www.coursera.org/specializations/leading-technical-organizations
