title,technical_skills,tools,all_skills
Data Scientist,"['machine learning', 'sql', 'javascript', 'java']","['scikit-learn', 'pandas', 'matplotlib', 'python']","['machine learning', 'sql', 'javascript', 'java', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'python']","['numpy', 'pandas', 'matplotlib']","['machine learning', 'python', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,['excel'],"['scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']","['excel', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'spark', 'deep learning', 'sql', 'aws']","['numpy', 'pandas', 'matplotlib']","['machine learning', 'spark', 'deep learning', 'sql', 'aws', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'aws', 'cloud', 'azure']","['numpy', 'python', 'matplotlib']","['python', 'aws', 'cloud', 'azure', 'numpy', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'javascript', 'java']","['jupyter', 'python', 'pandas']","['machine learning', 'javascript', 'java', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'python', 'sql']","['numpy', 'python', 'pandas']","['machine learning', 'python', 'sql', 'numpy', 'python', 'pandas']"
Data Scientist,"['machine learning', 'python']","['numpy', 'scikit-learn', 'python']","['machine learning', 'python', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['spark', 'python']","['jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']","['spark', 'python', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'python', 'matplotlib']","['machine learning', 'python', 'sql', 'jupyter', 'python', 'matplotlib']"
Data Scientist,['machine learning'],"['numpy', 'pandas', 'matplotlib']","['machine learning', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'pytorch', 'tensorflow']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'deep learning', 'pytorch', 'tensorflow', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['python', 'sql']","['numpy', 'jupyter', 'scikit-learn']","['python', 'sql', 'numpy', 'jupyter', 'scikit-learn']"
Data Scientist,"['python', 'sql']","['jupyter', 'scikit-learn', 'pandas']","['python', 'sql', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['machine learning', 'python', 'java']","['jupyter', 'scikit-learn', 'pandas']","['machine learning', 'python', 'java', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['sas', 'python']","['scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']","['sas', 'python', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'aws']","['scikit-learn', 'python', 'matplotlib']","['machine learning', 'aws', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python']","['numpy', 'jupyter', 'python']","['machine learning', 'python', 'numpy', 'jupyter', 'python']"
Data Scientist,"['sas', 'python', 'sql']","['numpy', 'jupyter', 'matplotlib']","['sas', 'python', 'sql', 'numpy', 'jupyter', 'matplotlib']"
Data Scientist,"['machine learning', 'power bi', 'python', 'spark']","['numpy', 'pandas', 'python', 'matplotlib']","['machine learning', 'power bi', 'python', 'spark', 'numpy', 'pandas', 'python', 'matplotlib']"
Data Scientist,['tableau'],"['jupyter', 'python', 'pandas']","['tableau', 'jupyter', 'python', 'pandas']"
Data Scientist,"['spark', 'hadoop', 'java']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['spark', 'hadoop', 'java', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['data visualization', 'data analysis', 'statistics', 'model evaluation']","['numpy', 'jupyter', 'scikit-learn', 'python']","['data visualization', 'data analysis', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,['machine learning'],"['numpy', 'python', 'pandas']","['machine learning', 'numpy', 'python', 'pandas']"
Data Scientist,"['machine learning', 'python', 'aws', 'cloud']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'python', 'aws', 'cloud', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,['machine learning'],"['numpy', 'jupyter', 'python', 'matplotlib']","['machine learning', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['spark', 'python', 'sql']","['numpy', 'scikit-learn', 'python', 'matplotlib']","['spark', 'python', 'sql', 'numpy', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python']","['numpy', 'pandas', 'matplotlib']","['machine learning', 'python', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']","['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,['deep learning'],"['numpy', 'jupyter', 'matplotlib']","['deep learning', 'numpy', 'jupyter', 'matplotlib']"
Data Scientist,['sas'],"['jupyter', 'pandas', 'matplotlib']","['sas', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'java']","['jupyter', 'pandas', 'matplotlib', 'numpy', 'python']","['machine learning', 'python', 'java', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'javascript', 'java']","['jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']","['machine learning', 'python', 'javascript', 'java', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,['machine learning'],"['numpy', 'scikit-learn', 'python']","['machine learning', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python']","['numpy', 'jupyter', 'scikit-learn', 'python']","['machine learning', 'python', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python', 'tableau']","['jupyter', 'python', 'pandas']","['machine learning', 'python', 'tableau', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation']","['numpy', 'jupyter', 'python', 'matplotlib']","['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']","['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['sas', 'python', 'sql']","['jupyter', 'pandas', 'matplotlib', 'numpy', 'python']","['sas', 'python', 'sql', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['sas', 'python', 'sql']","['numpy', 'jupyter', 'scikit-learn', 'python']","['sas', 'python', 'sql', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,['spark'],"['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']","['spark', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['mongodb', 'python', 'sql']","['jupyter', 'scikit-learn', 'pandas']","['mongodb', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,['machine learning'],"['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,['cloud'],"['jupyter', 'pandas', 'matplotlib', 'numpy', 'python']","['cloud', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']","['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,['sql'],"['numpy', 'jupyter', 'scikit-learn', 'pandas']","['sql', 'numpy', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['python', 'sql']","['jupyter', 'python', 'pandas']","['python', 'sql', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'python', 'sql']","['scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']","['machine learning', 'python', 'sql', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'sas', 'gcp']","['jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']","['machine learning', 'sas', 'gcp', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python']","['numpy', 'jupyter', 'python', 'matplotlib']","['machine learning', 'python', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,['python'],"['jupyter', 'python', 'matplotlib']","['python', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics']","['numpy', 'python', 'matplotlib']","['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'numpy', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python']","['numpy', 'scikit-learn', 'pandas', 'matplotlib']","['machine learning', 'python', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'data visualization', 'feature engineering', 'model evaluation']","['numpy', 'jupyter', 'scikit-learn', 'python']","['machine learning', 'data visualization', 'feature engineering', 'model evaluation', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python', 'sql']","['matplotlib', 'scikit-learn', 'pandas', 'python']","['machine learning', 'python', 'sql', 'matplotlib', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'python', 'sql']","['jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']","['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'hadoop', 'python']","['numpy', 'pandas', 'matplotlib']","['machine learning', 'hadoop', 'python', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'aws', 'cloud', 'azure']","['matplotlib', 'scikit-learn', 'pandas', 'python']","['python', 'aws', 'cloud', 'azure', 'matplotlib', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'pytorch', 'python']","['jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']","['machine learning', 'pytorch', 'python', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'java']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'python', 'java', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'python']","['numpy', 'scikit-learn', 'pandas', 'matplotlib']","['machine learning', 'python', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['deep learning', 'python']","['scikit-learn', 'pandas', 'python']","['deep learning', 'python', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'python']","['jupyter', 'scikit-learn', 'matplotlib']","['machine learning', 'python', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'statistics', 'model evaluation']","['numpy', 'jupyter', 'scikit-learn', 'matplotlib']","['machine learning', 'data visualization', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['deep learning', 'java']","['numpy', 'jupyter', 'matplotlib']","['deep learning', 'java', 'numpy', 'jupyter', 'matplotlib']"
Data Scientist,"['machine learning', 'sql', 'tableau']","['jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']","['machine learning', 'sql', 'tableau', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'spark', 'sql']","['numpy', 'pandas', 'matplotlib']","['machine learning', 'python', 'spark', 'sql', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'pytorch', 'python', 'java']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']","['machine learning', 'pytorch', 'python', 'java', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,['python'],"['jupyter', 'pandas', 'matplotlib', 'numpy', 'python']","['python', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['excel', 'sql']","['jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']","['excel', 'sql', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,['machine learning'],"['numpy', 'scikit-learn', 'matplotlib']","['machine learning', 'numpy', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'sql']","['numpy', 'jupyter', 'pandas', 'matplotlib']","['machine learning', 'sql', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,['machine learning'],"['numpy', 'jupyter', 'python', 'matplotlib']","['machine learning', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'python']","['jupyter', 'scikit-learn', 'pandas', 'python']","['machine learning', 'deep learning', 'python', 'jupyter', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'python']","['numpy', 'jupyter', 'python', 'pandas']","['machine learning', 'deep learning', 'python', 'numpy', 'jupyter', 'python', 'pandas']"
Data Scientist,"['data analysis', 'feature engineering', 'statistics', 'model evaluation']","['jupyter', 'scikit-learn', 'python', 'matplotlib']","['data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning']","['scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']","['machine learning', 'deep learning', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,['machine learning'],"['jupyter', 'scikit-learn', 'python', 'matplotlib']","['machine learning', 'jupyter', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,['machine learning'],"['jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']","['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,['python'],"['numpy', 'jupyter', 'python']","['python', 'numpy', 'jupyter', 'python']"
Data Scientist,"['machine learning', 'data visualization', 'feature engineering', 'statistics', 'model evaluation']","['jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']","['machine learning', 'data visualization', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,['machine learning'],"['jupyter', 'python', 'matplotlib']","['machine learning', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'cloud', 'java']","['jupyter', 'python', 'pandas', 'matplotlib']","['machine learning', 'python', 'cloud', 'java', 'jupyter', 'python', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'gcp']","['github', 'git']","['machine learning', 'deep learning', 'gcp', 'github', 'git']"
Data Scientist,"['machine learning', 'python']","['numpy', 'jupyter', 'pandas', 'matplotlib']","['machine learning', 'python', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
