title,all_skills
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['power bi', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['tableau', 'nosql', 'java', 'sql', 'javascript', 'python', 'sql', 'power bi', 'tableau']"
Data Analyst,"['power bi', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['power bi', 'python', 'tableau', 'java', 'power bi', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'sql', 'excel', 'python', 'tableau']"
Data Analyst,"['excel', 'sql', 'tableau', 'excel', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'sql', 'dashboarding', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['power bi', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['javascript', 'java', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['tableau', 'excel', 'sql', 'tableau']"
Data Analyst,"['excel', 'sas', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['excel', 'power bi', 'sql', 'tableau', 'excel', 'power bi', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python']"
Data Analyst,"['sql', 'data analysis', 'business analysis', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['sql', 'excel', 'python', 'tableau']"
Data Analyst,"['machine learning', 'python', 'sql', 'tableau']"
Data Analyst,"['tableau', 'excel', 'power bi', 'sql', 'python']"
Data Analyst,"['spark', 'python', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['spark', 'python', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['azure', 'aws', 'cloud', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['machine learning', 'tableau', 'cloud', 'python', 'aws', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'sql', 'excel', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'data analysis', 'sql', 'dashboarding', 'excel', 'power bi', 'sql']"
Data Analyst,"['business analysis', 'data analysis', 'sql', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'sas', 'sql', 'tableau', 'excel', 'tableau']"
Data Analyst,"['excel', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['sql', 'cloud', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['aws', 'excel', 'power bi', 'sql']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['sql', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'sql']"
Data Analyst,"['cloud', 'python', 'aws', 'sql', 'excel', 'sql', 'tableau']"
Data Analyst,"['machine learning', 'cloud', 'tableau', 'excel', 'power bi', 'python', 'sql']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'power bi']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'python', 'sql']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'tableau']"
Data Analyst,"['python', 'tableau', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['machine learning', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['power bi', 'excel', 'power bi', 'python', 'sql']"
Data Analyst,"['machine learning', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'python', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'tableau']"
Data Analyst,"['excel', 'power bi', 'sql', 'python']"
Data Analyst,"['sas', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['sql', 'power bi', 'python', 'sql']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'python', 'sql']"
Data Analyst,"['sql', 'excel', 'power bi', 'tableau']"
Data Analyst,"['excel', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'power bi', 'excel', 'power bi']"
Data Analyst,"['sas', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['tableau', 'excel', 'power bi', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['sql', 'aws', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'tableau']"
Data Analyst,"['excel', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'data analysis', 'business analysis', 'dashboarding', 'excel', 'power bi', 'python']"
Data Analyst,"['python', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['sql', 'excel', 'python', 'sql']"
Data Analyst,"['power bi', 'python', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'tableau']"
Data Analyst,"['sas', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['sas', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['machine learning', 'excel', 'python', 'tableau']"
Data Analyst,"['machine learning', 'excel', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['machine learning', 'excel', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Software Engineer,"['hadoop', 'python', 'tableau', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['sql', 'excel', 'power bi', 'sql']"
Data Analyst,"['sql', 'power bi', 'sql', 'python', 'tableau']"
Machine Learning Engineer,"['machine learning', 'pytorch', 'mlflow', 'tensorflow', 'docker']"
Data Analyst,"['python', 'java', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['hadoop', 'python', 'tableau', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['power bi', 'sql', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'power bi', 'python', 'tableau']"
Data Analyst,"['python', 'sql', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['python', 'sql', 'excel', 'power bi', 'sql']"
Data Analyst,"['sql', 'power bi', 'python', 'sql']"
Data Analyst,"['power bi', 'sql', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'sql', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'excel']"
Data Analyst,"['spark', 'hadoop', 'sql', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['java', 'excel', 'power bi', 'tableau']"
Data Analyst,"['sql', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['power bi', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['excel', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['power bi', 'python', 'sql', 'power bi', 'python', 'sql', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['tableau', 'hadoop', 'java', 'sql', 'gcp', 'python', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'sql', 'excel', 'sql', 'tableau']"
Data Analyst,"['sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'sql', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'business analysis', 'sql', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['power bi', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['sas', 'python', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['python', 'sql', 'excel', 'power bi', 'python']"
Data Analyst,"['excel', 'python', 'tensorflow', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'sql', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'excel', 'power bi', 'python']"
Data Analyst,"['sql', 'excel', 'python', 'sql', 'power bi']"
Data Analyst,"['excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'tableau']"
Data Analyst,"['machine learning', 'power bi', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['excel', 'excel', 'python', 'sql']"
Data Analyst,"['tableau', 'excel', 'power bi', 'tableau']"
Data Analyst,"['power bi', 'sql', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['excel', 'excel', 'python', 'sql']"
Data Analyst,"['sas', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['data cleaning', 'business analysis', 'data analysis', 'sql', 'excel', 'power bi', 'sql']"
Data Analyst,"['power bi', 'excel', 'power bi', 'sql']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'dashboarding', 'power bi', 'python', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['python', 'aws', 'cloud', 'tableau', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'excel', 'sql', 'tableau']"
Data Analyst,"['sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'power bi', 'excel', 'power bi']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'python', 'sql', 'tableau', 'excel', 'tableau']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'power bi', 'python', 'tableau']"
Data Analyst,"['sas', 'javascript', 'java', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['excel', 'java', 'sas', 'javascript', 'azure', 'python', 'power bi', 'sql', 'tableau']"
Data Analyst,"['excel', 'power bi', 'python', 'sql']"
Data Analyst,"['excel', 'sas', 'tableau', 'excel', 'tableau']"
Data Analyst,"['data cleaning', 'business analysis', 'sql', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['data cleaning', 'business analysis', 'data analysis', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'python', 'sql']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['excel', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'tableau']"
Data Analyst,"['python', 'java', 'excel', 'power bi', 'python']"
Data Analyst,"['excel', 'python', 'excel', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['excel', 'sql', 'excel', 'python', 'tableau']"
Data Analyst,"['sas', 'power bi', 'python', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'power bi', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['machine learning', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'python', 'sql', 'tableau']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['python', 'sql', 'power bi', 'python', 'tableau']"
Data Analyst,"['business analysis', 'data analysis', 'sql', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'business analysis', 'sql', 'dashboarding', 'excel', 'sql', 'tableau']"
Data Analyst,"['excel', 'excel', 'power bi', 'sql']"
Data Analyst,"['excel', 'excel', 'python', 'sql']"
Software Engineer,"['python', 'aws', 'cloud', 'jenkins']"
Data Analyst,"['nosql', 'python', 'sql', 'power bi', 'python', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'power bi', 'sql', 'tableau']"
Data Analyst,"['data cleaning', 'data analysis', 'sql', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['machine learning', 'python', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['power bi', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['excel', 'hadoop', 'power bi', 'tableau', 'excel', 'power bi', 'tableau']"
Data Analyst,"['sas', 'sql', 'excel', 'power bi', 'python', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['sql', 'power bi', 'python', 'sql', 'tableau']"
Data Analyst,"['excel', 'java', 'sas', 'sql', 'javascript', 'excel', 'power bi', 'sql']"
Data Analyst,"['python', 'aws', 'sql', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'data analysis', 'sql', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['spark', 'hadoop', 'sql', 'gcp', 'python', 'excel', 'power bi', 'tableau']"
Data Analyst,"['hadoop', 'excel', 'power bi', 'sql', 'tableau']"
Data Analyst,"['excel', 'sas', 'python', 'tableau', 'excel', 'tableau']"
Data Analyst,"['excel', 'python', 'sql', 'tableau']"
Data Analyst,"['machine learning', 'excel', 'power bi', 'sql', 'python']"
Data Analyst,"['machine learning', 'excel', 'python', 'sql', 'excel', 'power bi', 'python']"
Data Analyst,"['power bi', 'python', 'sql', 'azure', 'excel', 'sql', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['data cleaning', 'data analysis', 'business analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['python', 'power bi', 'sql', 'python', 'tableau']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'python', 'sql']"
Data Analyst,"['data cleaning', 'business analysis', 'sql', 'dashboarding', 'excel', 'python', 'sql', 'tableau']"
Data Analyst,"['sql', 'business analysis', 'data cleaning', 'data analysis', 'dashboarding', 'excel', 'power bi', 'sql', 'python']"
Data Analyst,"['power bi', 'tableau', 'power bi', 'tableau']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['python', 'sql', 'excel', 'python', 'sql']"
Data Analyst,"['business analysis', 'sql', 'data cleaning', 'data analysis', 'dashboarding', 'tableau', 'excel', 'sql', 'power bi', 'python']"
Data Analyst,"['sql', 'tableau', 'python', 'sql', 'tableau']"
